Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,Capital Gain Yeild,Dividend Yeild,Total Monthly Return,Rolling Balance,Percent_change_since_last_month,Percent_change_since_last_year
1939-08-01,11.54,0.55,0.793333,13.8,2.27,255.99,12.2,17.6,15.12,-0.014513396981829312,0.003913869212606508,-0.010599527769222804,24003.8,-1.06,0.23
1939-09-01,12.77,0.56,0.81,14.1,2.26,277.25,12.16,17.59,16.45,0.08305011914527907,0.0039584879617693405,0.08700860710704841,26092.34,8.7,13.61
1939-10-01,12.9,0.58,0.84,14.0,2.25,282.07,12.68,18.37,16.82,0.017385031559963907,0.0038112413585813043,0.02119627291854521,26645.4,2.12,3.24
1939-11-01,12.67,0.6,0.87,14.0,2.24,277.05,13.12,19.02,16.6,-0.017797000744495983,0.0038761064038477446,-0.013920894340648238,26274.47,-1.39,1.37
1939-12-01,12.37,0.62,0.9,14.0,2.22,270.49,13.56,19.68,16.28,-0.023678036455513453,0.004078686157733261,-0.01959935029778019,25759.51,-1.96,2.01
1940-01-01,12.3,0.623333,0.93,13.9,2.21,270.89,13.73,20.48,16.38,0.0014787977374393776,0.0042299776948007935,0.005708775432240171,25906.56,0.57,3.8
1940-02-01,12.22,0.626667,0.96,14.0,2.19,267.21,13.7,20.99,16.22,-0.013584849939089693,0.004214502811719394,-0.0093703471273703,25663.81,-0.94,2.56
1940-03-01,12.15,0.63,0.99,14.0,2.17,265.67,13.78,21.65,16.17,-0.005763257363122502,0.004297493856267854,-0.0014657635068546478,25626.19,-0.15,2.13
1940-04-01,12.27,0.636667,1.00667,14.0,2.15,268.3,13.92,22.01,16.37,0.009899499378928728,0.0043663191177024125,0.01426581849663114,25991.77,1.43,17.19
1940-05-01,10.58,0.643333,1.02333,14.0,2.12,231.34,14.07,22.38,14.14,-0.13775624301155426,0.004370108087961237,-0.13338613492359302,22524.83,-13.34,-2.44
1940-06-01,9.67,0.65,1.04,14.1,2.1,209.95,14.11,22.58,12.84,-0.0924613123541109,0.005082706550243509,-0.08737860580386739,20556.64,-8.74,-12.86
1940-07-01,9.99,0.656667,1.05333,14.0,2.08,218.44,14.36,23.03,13.37,0.04043819957132655,0.0056997697864570925,0.046137969357783644,21505.08,4.61,-11.36
1940-08-01,10.2,0.663333,1.06667,14.0,2.06,223.04,14.5,23.32,13.65,0.02105841420985165,0.005531648660196545,0.026590062870048198,22076.9,2.66,-8.03
1940-09-01,10.63,0.67,1.08,14.0,2.04,232.44,14.65,23.62,14.21,0.04214490674318511,0.0054736071257771406,0.04761851386896225,23128.17,4.76,-11.36
1940-10-01,10.73,0.67,1.07,14.0,2.02,234.62,14.65,23.4,14.33,0.009378764412321489,0.005252251477083692,0.014631015889405182,23466.56,1.46,-11.93
1940-11-01,10.98,0.67,1.06,14.0,1.99,240.09,14.65,23.18,14.64,0.02331429545648282,0.005203449549626347,0.028517745006109166,24135.77,2.85,-8.14
1940-12-01,10.53,0.67,1.05,14.1,1.97,228.62,14.55,22.8,13.91,-0.04777375150985047,0.005050189512266234,-0.04272356199758424,23104.61,-4.27,-10.31
1941-01-01,10.55,0.673333,1.05333,14.1,1.95,229.05,14.62,22.87,13.9,0.001880850319307177,0.005329075904703584,0.007209926224010761,23271.19,0.72,-10.17
1941-02-01,9.89,0.676667,1.05667,14.1,1.99,214.72,14.69,22.94,13.0,-0.06256275922287716,0.005344539038055737,-0.05721822018482142,21939.65,-5.72,-14.51
1941-03-01,9.95,0.68,1.06,14.2,2.04,214.5,14.66,22.85,12.96,-0.0010245901639344209,0.005689580228514655,0.004664990064580234,22042.0,0.47,-13.99
1941-04-01,9.64,0.683333,1.07,14.3,2.08,206.37,14.63,22.91,12.43,-0.03790209790209788,0.005683760683760684,-0.032218337218337195,21331.85,-3.22,-17.93
1941-05-01,9.43,0.686667,1.08,14.4,2.12,200.47,14.6,22.96,12.04,-0.028589426757765206,0.005895559755132367,-0.022693867002632838,20847.74,-2.27,-7.45
1941-06-01,9.76,0.69,1.09,14.7,2.16,203.25,14.37,22.7,12.16,0.013867411582780471,0.005973462363445902,0.019840873946226373,21261.38,1.98,3.43
1941-07-01,10.26,0.693333,1.12333,14.7,2.21,213.66,14.44,23.39,12.74,0.05121771217712175,0.005920459204592046,0.0571381713817138,22476.22,5.71,4.52
1941-08-01,10.21,0.696667,1.15667,14.9,2.25,209.77,14.31,23.76,12.46,-0.018206496302536675,0.005581297388374053,-0.012625198914162621,22192.45,-1.26,0.52
1941-09-01,10.24,0.7,1.19,15.1,2.29,207.6,14.19,24.13,12.28,-0.010344663202555254,0.005637126376507603,-0.004707536826047651,22087.98,-0.47,-4.5
1941-10-01,9.83,0.703333,1.18,15.3,2.33,196.68,14.07,23.61,11.58,-0.0526011560693641,0.0056478805394990375,-0.046953275529865064,21050.88,-4.7,-10.29
1941-11-01,9.37,0.706667,1.17,15.4,2.38,186.26,14.05,23.26,10.91,-0.05297945901972755,0.005952986238221138,-0.047026472781506415,20060.93,-4.7,-16.88
1941-12-01,8.76,0.71,1.16,15.5,2.42,173.01,14.02,22.91,10.09,-0.07113712015462258,0.006272593865206342,-0.06486452628941623,18759.68,-6.49,-18.81
1942-01-01,8.93,0.703333,1.12,15.7,2.46,174.12,13.71,21.84,10.1,0.006415814114791132,0.006603664528061963,0.013019478642853095,19003.93,1.3,-18.34
1942-02-01,8.65,0.696667,1.08,15.8,2.46,167.6,13.5,20.93,9.68,-0.037445439926487536,0.0064610613370089595,-0.030984378589478577,18415.1,-3.1,-16.06
1942-03-01,8.18,0.69,1.04,16.0,2.46,156.51,13.2,19.9,9.0,-0.0661694510739857,0.006563245823389021,-0.05960620525059668,17317.45,-5.96,-21.43
1942-04-01,7.84,0.68,1.02,16.1,2.46,149.07,12.93,19.39,8.54,-0.04753689860072838,0.006884544118586672,-0.0406523544821417,16613.45,-4.07,-22.12
1942-05-01,7.93,0.67,1.0,16.3,2.46,148.93,12.58,18.78,8.51,-0.0009391561011604371,0.007032490328928245,0.006093334227767808,16714.68,0.61,-19.82
1942-06-01,8.33,0.66,0.98,16.3,2.46,156.44,12.4,18.41,8.91,0.05042637480695623,0.006938382685377918,0.05736475749233415,17673.52,5.74,-16.88
1942-07-01,8.64,0.646667,0.966667,16.4,2.46,161.28,12.07,18.04,9.15,0.03093837893121966,0.0064295150430409955,0.03736789397426066,18333.94,3.74,-18.43
1942-08-01,8.59,0.633333,0.953333,16.5,2.47,159.37,11.75,17.69,9.01,-0.011842757936507915,0.006071221891534391,-0.005771536044973524,18228.12,-0.58,-17.86
1942-09-01,8.68,0.62,0.94,16.5,2.47,161.04,11.5,17.44,9.08,0.010478760117964406,0.006013260546736107,0.016492020664700513,18528.74,1.65,-16.11
1942-10-01,9.32,0.61,0.97,16.7,2.47,170.84,11.18,17.78,9.6,0.06085444610034781,0.005785312137771155,0.06663975823811896,19763.49,6.66,-6.12
1942-11-01,9.47,0.6,1.0,16.8,2.47,172.56,10.93,18.22,9.66,0.010067899789276509,0.005331499258565519,0.015399399047842027,20067.84,1.54,0.03
1942-12-01,9.52,0.59,1.03,16.9,2.47,172.45,10.69,18.66,9.62,-0.0006374594343997082,0.005162455571009117,0.004524996136609409,20158.65,0.45,7.46
1943-01-01,10.09,0.59,1.04333,16.9,2.47,182.77,10.69,18.9,10.15,0.05984343287909552,0.005165748526142843,0.06500918140523837,21469.14,6.5,12.97
1943-02-01,10.69,0.59,1.05667,16.9,2.47,193.64,10.69,19.14,10.71,0.059473655413908054,0.004874067589502288,0.06434772300341034,22850.63,6.43,24.09
1943-03-01,11.07,0.59,1.07,17.2,2.47,197.03,10.5,19.04,10.85,0.017506713488948642,0.004518694484610618,0.02202540797355926,23353.93,2.2,34.86
1943-04-01,11.44,0.59,1.08,17.4,2.47,201.27,10.38,19.0,11.04,0.021519565548393692,0.0043901943866416285,0.02590975993503532,23959.02,2.59,44.21
1943-05-01,11.89,0.59,1.09,17.5,2.47,207.99,10.32,19.07,11.36,0.03338798628707705,0.004272867292691409,0.037660853579768463,24861.34,3.77,48.74
1943-06-01,12.1,0.59,1.1,17.5,2.47,211.67,10.32,19.24,11.52,0.017693158324919363,0.004134814173758354,0.021827972498677718,25404.01,2.18,43.74
1943-07-01,12.35,0.593333,1.09333,17.4,2.48,217.28,10.44,19.24,11.77,0.0265035196296122,0.0041101714933623095,0.030613691122974507,26181.72,3.06,42.8
1943-08-01,11.74,0.596667,1.08667,17.3,2.48,207.74,10.56,19.23,11.21,-0.043906480117820286,0.004050073637702504,-0.03985640648011778,25138.21,-3.99,37.91
1943-09-01,11.99,0.6,1.08,17.4,2.48,210.95,10.56,19.0,11.34,0.015452007316838257,0.0042360643111581785,0.019688071627996434,25633.14,1.97,38.34
1943-10-01,11.88,0.603333,1.03333,17.4,2.48,209.01,10.61,18.18,11.19,-0.009196492059729784,0.004191356561586474,-0.00500513549814331,25504.84,-0.5,29.05
1943-11-01,11.33,0.606667,0.986667,17.4,2.48,199.33,10.67,17.36,10.63,-0.04631357351322893,0.00425418241551441,-0.04205939109771452,24432.12,-4.21,21.75
1943-12-01,11.48,0.61,0.94,17.4,2.48,201.97,10.73,16.54,10.74,0.013244368634926937,0.004485860967574708,0.017730229602501646,24865.31,1.77,23.35
1944-01-01,11.85,0.613333,0.936667,17.4,2.48,208.48,10.79,16.48,11.05,0.03223250977867996,0.004451981317357362,0.036684491096037324,25777.48,3.67,20.07
1944-02-01,11.77,0.616667,0.933333,17.4,2.47,207.08,10.85,16.42,10.95,-0.006715272448196361,0.004336946789460221,-0.00237832565873614,25716.17,-0.24,12.54
1944-03-01,12.1,0.62,0.93,17.4,2.46,212.88,10.91,16.36,11.22,0.028008499130770633,0.0043904127229412145,0.03239891185371185,26549.35,3.24,13.68
1944-04-01,11.89,0.623333,0.926667,17.5,2.45,207.99,10.9,16.21,10.94,-0.022970687711386634,0.004266879619190781,-0.018703808092195854,26052.77,-1.87,8.74
1944-05-01,12.1,0.626667,0.923333,17.5,2.44,211.67,10.96,16.15,11.1,0.017693158324919363,0.004391236758177477,0.02208439508309684,26628.13,2.21,7.11
1944-06-01,12.67,0.63,0.92,17.6,2.43,220.38,10.96,16.0,11.53,0.04114895828412155,0.004314892678855452,0.045463850962977004,27838.75,4.55,9.58
1944-07-01,13.0,0.633333,0.913333,17.7,2.42,224.84,10.95,15.8,11.74,0.020237771122606444,0.004140575369815773,0.024378346492422216,28517.42,2.44,8.92
1944-08-01,12.81,0.636667,0.906667,17.7,2.42,221.55,11.01,15.68,11.54,-0.014632627646326241,0.004080679594378224,-0.010551948051948017,28216.5,-1.06,12.25
1944-09-01,12.6,0.64,0.9,17.7,2.41,217.92,11.07,15.57,11.33,-0.016384563303994692,0.004163845633039945,-0.012220717670954746,27871.67,-1.22,8.73
1944-10-01,12.91,0.64,0.91,17.7,2.4,223.28,11.07,15.74,11.58,0.024596182085168932,0.004233204845814978,0.02882938693098391,28675.2,2.88,12.43
1944-11-01,12.82,0.64,0.92,17.7,2.39,221.73,11.07,15.91,11.48,-0.006941956288068843,0.004131583661769975,-0.002810372626298868,28594.61,-0.28,17.04
1944-12-01,13.1,0.64,0.93,17.8,2.38,225.3,11.01,15.99,11.64,0.01610066296847527,0.004137915482794389,0.02023857845126966,29173.32,2.02,17.33
1945-01-01,13.49,0.643333,0.94,17.8,2.37,232.0,11.06,16.17,11.96,0.029738126941855254,0.004090841840508951,0.0338289687823642,30160.23,3.38,17.0
1945-02-01,13.94,0.646667,0.95,17.8,2.35,239.74,11.12,16.34,12.34,0.03336206896551728,0.0039942528735632185,0.0373563218390805,31286.9,3.74,21.66
1945-03-01,13.93,0.65,0.96,17.8,2.34,239.57,11.18,16.51,12.32,-0.0007091015266539414,0.0038861544450932953,0.0031770529184393537,31386.3,0.32,18.22
1945-04-01,14.28,0.65,0.973333,17.8,2.33,245.59,11.18,16.74,12.63,0.025128354969320074,0.003888912078585243,0.029017267047905318,32297.05,2.9,23.97
1945-05-01,14.82,0.65,0.986667,17.9,2.31,253.45,11.12,16.87,13.04,0.03200456044627218,0.0037732263800100436,0.03577778682628222,33452.56,3.58,25.63
1945-06-01,15.09,0.65,1.0,18.1,2.29,255.22,10.99,16.91,13.13,0.006983625961728192,0.003613467482080621,0.010597093443808813,33807.06,1.06,21.44
1945-07-01,14.78,0.653333,0.996667,18.1,2.28,249.98,11.05,16.86,12.87,-0.020531306323955837,0.0036079983282396887,-0.016923307995716147,33234.94,-1.69,16.54
1945-08-01,14.83,0.656667,0.993333,18.1,2.27,250.82,11.11,16.8,12.92,0.003360268821505734,0.0037036296237032296,0.007063898445208964,33469.71,0.71,18.62
1945-09-01,15.84,0.66,0.99,18.1,2.25,267.9,11.16,16.74,13.8,0.06809664301092411,0.003707838290407464,0.07180448130133157,35872.98,7.18,28.71
1945-10-01,16.5,0.66,0.98,18.1,2.24,279.07,11.16,16.57,14.37,0.041694662187383415,0.0034714445688689816,0.0451661067562524,37493.22,4.52,30.75
1945-11-01,17.04,0.66,0.97,18.1,2.22,288.2,11.16,16.41,14.85,0.03271580607016159,0.0033324972229189813,0.03604830329308057,38844.79,3.6,35.85
1945-12-01,17.33,0.66,0.96,18.2,2.21,291.49,11.1,16.15,15.02,0.011415683553088205,0.0032095766828591256,0.01462526023594733,39412.91,1.46,35.1
1946-01-01,18.02,0.666667,0.94,18.2,2.19,303.1,11.21,15.81,15.62,0.03982983978867204,0.0032047983349914808,0.043034638123663524,41109.03,4.3,36.3
1946-02-01,18.07,0.673333,0.92,18.1,2.19,305.62,11.39,15.56,15.76,0.008314087759815183,0.0031315297481579237,0.011445617507973106,41579.54,1.14,32.9
1946-03-01,17.53,0.68,0.9,18.3,2.2,293.25,11.38,15.06,15.13,-0.04047509979713371,0.0031029819165412386,-0.03737211788059247,40025.63,-3.74,27.53
1946-04-01,18.66,0.68,0.88,18.4,2.21,310.45,11.31,14.64,16.04,0.05865302642796245,0.003213981244671782,0.06186700767263423,42501.89,6.19,31.6
1946-05-01,18.7,0.68,0.86,18.5,2.21,309.44,11.25,14.23,16.01,-0.003253341923014949,0.003019809953293606,-0.00023353196972134308,42491.97,-0.02,27.02
1946-06-01,18.58,0.68,0.84,18.7,2.21,304.16,11.13,13.75,15.77,-0.01706308169596682,0.0029973500517063087,-0.014065731644260511,41894.29,-1.41,23.92
1946-07-01,18.05,0.683333,0.856667,19.8,2.22,279.07,10.57,13.24,14.51,-0.08248947922146249,0.002895953883920743,-0.07959352533754174,38559.77,-7.96,16.02
1946-08-01,17.7,0.686667,0.873333,20.2,2.23,268.24,10.41,13.24,13.98,-0.03880746766044356,0.003108539076217437,-0.035698928584226124,37183.23,-3.57,11.1
1946-09-01,15.09,0.69,0.89,20.4,2.23,226.44,10.35,13.36,11.84,-0.15583059946316735,0.0032154041157172676,-0.15261519534745008,31508.51,-15.26,-12.17
1946-10-01,14.75,0.696667,0.946667,20.8,2.23,217.09,10.25,13.93,11.39,-0.04129129129129127,0.003772154507448625,-0.037519136783842645,30326.33,-3.75,-19.12
1946-11-01,14.69,0.703333,1.00333,21.3,2.24,211.13,10.11,14.42,11.11,-0.027454051315122796,0.0038808788981528394,-0.023573172416969955,29611.45,-2.36,-23.77
1946-12-01,15.13,0.71,1.06,21.5,2.25,215.43,10.11,15.09,11.37,0.020366598778004126,0.003990432434992659,0.024357031212996785,30332.69,2.44,-23.04
1947-01-01,15.21,0.713333,1.13,21.5,2.25,216.57,10.16,16.09,11.47,0.005291742097200883,0.0039301242476287735,0.009221866344829657,30612.42,0.92,-25.53
1947-02-01,15.8,0.716667,1.2,21.5,2.27,224.97,10.2,17.09,11.95,0.03878653553123704,0.003924828000184698,0.042711363531421735,31919.91,4.27,-23.23
1947-03-01,15.16,0.72,1.27,21.9,2.28,211.91,10.06,17.75,11.29,-0.05805218473574256,0.003726422782296899,-0.054325761953445656,30185.84,-5.43,-24.58
1947-04-01,14.6,0.733333,1.32667,21.9,2.3,204.08,10.25,18.54,10.9,-0.036949648435656575,0.004030799238670505,-0.032918849196986066,29192.16,-3.29,-31.32
1947-05-01,14.34,0.746667,1.38333,21.9,2.31,200.45,10.44,19.34,10.73,-0.017787142297138493,0.004263034104272834,-0.01352410819286566,28797.36,-1.35,-32.23
1947-06-01,14.84,0.76,1.44,22.0,2.33,206.5,10.58,20.04,11.08,0.030182090296832186,0.004398436850419889,0.03458052714725207,29793.19,3.46,-28.88
1947-07-01,15.77,0.77,1.47667,22.2,2.34,217.46,10.62,20.36,11.7,0.05307506053268769,0.004285714285714285,0.057360774818401974,31502.15,5.74,-18.3
1947-08-01,15.46,0.78,1.51333,22.5,2.36,210.34,10.61,20.59,11.34,-0.03274165363745059,0.004065881848002698,-0.02867577178944789,30598.8,-2.87,-17.71
1947-09-01,15.06,0.79,1.55,23.0,2.38,200.45,10.51,20.63,10.83,-0.047019111914043996,0.004163893378973725,-0.04285521853507027,29287.48,-4.29,-7.05
1947-10-01,15.45,0.806667,1.57,23.0,2.39,205.64,10.74,20.9,11.13,0.02589174357695185,0.004464953853828885,0.030356697430780732,30176.55,3.04,-0.49
1947-11-01,15.27,0.823333,1.59,23.1,2.41,202.36,10.91,21.07,10.98,-0.01595020424042002,0.004421156713998574,-0.011529047526421445,29828.65,-1.15,0.73
1947-12-01,15.03,0.84,1.61,23.4,2.42,196.63,10.99,21.06,10.68,-0.02831587270211513,0.00452576266719378,-0.023790110034921347,29119.02,-2.38,-4.0
1948-01-01,14.83,0.843333,1.64333,23.7,2.44,191.56,10.89,21.23,10.42,-0.02578446829069823,0.004615267253216702,-0.02116920103748153,28502.59,-2.12,-6.89
1948-02-01,14.1,0.846667,1.67667,23.5,2.43,183.68,11.03,21.84,10.0,-0.04113593652119438,0.004798322544720539,-0.03633761397647384,27466.88,-3.63,-13.95
1948-03-01,14.3,0.85,1.71,23.4,2.42,187.08,11.12,22.37,10.19,0.018510452961672506,0.0050450058072009285,0.023555458768873435,28113.87,2.36,-6.86
1948-04-01,15.4,0.85,1.76,23.8,2.41,198.08,10.93,22.64,10.78,0.05879837502672653,0.004868683629106977,0.06366705865583351,29903.8,6.37,2.44
1948-05-01,16.15,0.85,1.81,23.9,2.4,206.86,10.89,23.18,11.24,0.044325525040387725,0.0045814822294022615,0.048907007269789984,31366.3,4.89,8.92
1948-06-01,16.82,0.85,1.86,24.1,2.39,213.65,10.8,23.63,11.58,0.03282413226336649,0.004350768635792323,0.037174900899158814,32532.34,3.72,9.19
1948-07-01,16.42,0.856667,1.93,24.4,2.38,206.01,10.75,24.21,11.13,-0.03575941961151423,0.00419299477338326,-0.03156642483813097,31505.41,-3.16,0.01
1948-08-01,15.94,0.863333,2.0,24.5,2.36,199.17,10.79,24.99,10.72,-0.033202271734381845,0.00436467485397149,-0.028837596880410356,30596.87,-2.88,-0.01
1948-09-01,15.76,0.87,2.07,24.5,2.35,196.92,10.87,25.86,10.55,-0.011296882060551289,0.004548041036970093,-0.006748841023581196,30390.38,-0.67,3.77
1948-10-01,16.19,0.89,2.14333,24.4,2.34,203.12,11.17,26.89,10.83,0.0314848669510462,0.004726961879612702,0.036211828830658904,31490.87,3.62,4.36
1948-11-01,15.29,0.91,2.21667,24.2,2.33,193.42,11.51,28.04,10.25,-0.04775502166207177,0.004722167520021006,-0.04303285414205076,30135.73,-4.3,1.03
1948-12-01,15.19,0.93,2.29,24.1,2.32,192.95,11.81,29.09,10.16,-0.002429945196980658,0.005088236307861994,0.002658291110881336,30215.84,0.27,3.77
1949-01-01,15.36,0.946667,2.32,24.0,2.31,195.92,12.08,29.59,10.25,0.015392588753563094,0.005217241081454608,0.020609829835017704,30838.58,2.06,8.2
1949-02-01,14.77,0.963333,2.35,23.8,2.31,189.98,12.39,30.23,9.87,-0.03031849734585544,0.005270008166598612,-0.02504848917925683,30066.12,-2.5,9.46
1949-03-01,14.91,0.98,2.38,23.8,2.31,191.78,12.61,30.61,9.9,0.009474681545425894,0.005531283994806471,0.015005965540232365,30517.29,1.5,8.55
1949-04-01,14.89,0.993333,2.38667,23.9,2.31,190.72,12.72,30.57,9.78,-0.00552716654499949,0.005527166544999479,-1.1275702593849246e-17,30517.29,0.0,2.05
1949-05-01,14.78,1.00667,2.39333,23.8,2.31,190.11,12.95,30.78,9.69,-0.003198406040268379,0.005658382270693512,0.002459976230425133,30592.36,0.25,-2.47
1949-06-01,13.97,1.02,2.4,23.9,2.31,178.94,13.06,30.74,9.07,-0.05875545736678773,0.005724755843108375,-0.053030701523679356,28970.03,-5.3,-10.95
1949-07-01,14.76,1.02667,2.39667,23.7,2.31,190.65,13.26,30.96,9.61,0.06544092992064383,0.006175254275176036,0.07161618419581987,31044.75,7.16,-1.46
1949-08-01,15.29,1.03333,2.39333,23.8,2.32,196.67,13.29,30.78,9.85,0.031576186729609136,0.005809074219774456,0.03738526094938359,32205.37,3.74,5.26
1949-09-01,15.49,1.04,2.39,23.9,2.32,198.41,13.32,30.61,9.88,0.008847307672751357,0.005643972136065491,0.014491279808816848,32672.07,1.45,7.51
1949-10-01,15.89,1.07333,2.36667,23.7,2.32,205.25,13.86,30.57,10.17,0.034474068847336344,0.005821279169396704,0.04029534801673305,33988.6,4.03,7.93
1949-11-01,16.11,1.10667,2.34333,23.8,2.32,207.21,14.23,30.14,10.22,0.009549330085261914,0.005777507105156314,0.015326837190418227,34509.54,1.53,14.51
1949-12-01,16.54,1.14,2.32,23.6,2.32,214.55,14.79,30.09,10.53,0.03542300082042374,0.005948072004246898,0.04137107282467064,35937.23,4.14,18.94
1950-01-01,16.88,1.15,2.33667,23.5,2.32,219.89,14.98,30.44,10.75,0.02488930319272885,0.005818379554105492,0.03070768274683434,37040.78,3.07,20.11
1950-02-01,17.21,1.16,2.35333,23.5,2.34,224.19,15.11,30.66,10.91,0.019555232161535367,0.005726348022496096,0.02528158018403146,37977.23,2.53,26.31
1950-03-01,17.35,1.17,2.37,23.6,2.36,225.06,15.18,30.74,10.91,0.003880636959721685,0.0056425353494803515,0.009523172309202037,38338.9,0.95,25.63
1950-04-01,17.84,1.18,2.42667,23.6,2.38,231.41,15.31,31.48,11.18,0.028214698302674816,0.005668858674723777,0.033883556977398595,39637.95,3.39,29.89
1950-05-01,18.44,1.19,2.48333,23.7,2.4,238.19,15.37,32.08,11.46,0.02929864742232402,0.00553490917995477,0.03483355660227879,41018.68,3.48,34.08
1950-06-01,18.74,1.2,2.54,23.8,2.42,241.04,15.43,32.67,11.55,0.01196523783534151,0.005398351456120464,0.017363589291461975,41730.92,1.74,44.05
1950-07-01,17.38,1.24333,2.6,24.1,2.44,220.77,15.79,33.03,10.54,-0.08409392631928303,0.005458983294612235,-0.07863494302467079,38449.41,-7.86,23.85
1950-08-01,18.43,1.28667,2.66,24.3,2.47,232.18,16.21,33.51,11.04,0.051682746750011305,0.0061187359393637415,0.057801482689375044,40671.84,5.78,26.29
1950-09-01,19.08,1.33,2.72,24.4,2.49,239.38,16.69,34.13,11.34,0.03101042294771293,0.00599032359950613,0.03700074654721906,42176.73,3.7,29.09
1950-10-01,19.87,1.37667,2.76,24.6,2.51,247.27,17.13,34.35,11.66,0.03296014704653695,0.005963321914946946,0.038923468961483895,43818.39,3.89,28.92
1950-11-01,19.83,1.42333,2.8,24.7,2.53,245.77,17.64,34.7,11.54,-0.0060662433776843125,0.005944918510130626,-0.00012132486755368679,43813.08,-0.01,26.96
1950-12-01,19.75,1.47,2.84,25.0,2.55,241.84,18.0,34.78,11.31,-0.015990560279936554,0.006103267282418521,-0.009887292997518032,43379.88,-0.99,20.71
1951-01-01,21.21,1.48667,2.83667,25.4,2.57,255.63,17.92,34.19,11.9,0.05702117102216338,0.006174881464329033,0.0631960524864924,46121.32,6.32,24.51
1951-02-01,22.0,1.50333,2.83333,25.7,2.58,262.05,17.91,33.75,12.14,0.025114423189766522,0.005838516606032156,0.03095293979579868,47548.91,3.1,25.2
1951-03-01,21.63,1.52,2.83,25.8,2.59,256.65,18.04,33.58,11.84,-0.020606754436176433,0.005736818673281179,-0.014869935762895255,46841.86,-1.49,22.18
1951-04-01,21.92,1.53333,2.79333,25.8,2.6,260.09,18.19,33.14,11.95,0.013403467757646594,0.0059062276771218915,0.019309695434768487,47746.37,1.93,20.46
1951-05-01,21.93,1.54667,2.75667,25.9,2.61,259.2,18.28,32.58,11.86,-0.0034218924218539213,0.005856946954259424,0.002435054532405503,47862.63,0.24,16.68
1951-06-01,21.55,1.56,2.72,25.9,2.62,254.71,18.44,32.15,11.62,-0.017322530864197456,0.005928497942386832,-0.011394032921810623,47317.28,-1.14,13.39
1951-07-01,21.93,1.54667,2.65,25.9,2.62,259.2,18.28,31.32,11.78,0.017627890542185155,0.005980657741483779,0.023608548283668936,48434.37,2.36,25.97
1951-08-01,22.89,1.53333,2.58,25.9,2.63,270.55,18.12,30.49,12.26,0.04378858024691367,0.005825617283950617,0.04961419753086429,50837.41,4.96,24.99
1951-09-01,23.48,1.52,2.51,26.1,2.64,275.4,17.83,29.44,12.44,0.017926446128257126,0.005491899217643072,0.023418345345900198,52027.93,2.34,23.36
1951-10-01,23.36,1.48333,2.48667,26.2,2.65,272.94,17.33,29.05,12.31,-0.00893246187363827,0.0052438876785282015,-0.0036885741951100687,51836.03,-0.37,18.3
1951-11-01,22.71,1.44667,2.46333,26.4,2.66,263.34,16.78,28.56,11.85,-0.03517256539898887,0.0051232261058596525,-0.03004933929312922,50278.39,-3.0,14.76
1951-12-01,23.41,1.41,2.44,26.5,2.67,270.43,16.29,28.19,12.15,0.02692336902863231,0.005154932786511734,0.032078301815144046,51891.23,3.21,19.62
1952-01-01,24.19,1.41333,2.42667,26.5,2.68,279.44,16.33,28.03,12.53,0.03331730947010313,0.005032109356703521,0.038349418826806654,53881.23,3.83,16.82
1952-02-01,23.75,1.41667,2.41333,26.3,2.69,276.45,16.49,28.09,12.36,-0.01069997137131409,0.0049175732417215375,-0.005782398129592552,53569.67,-0.58,12.66
1952-03-01,23.81,1.42,2.4,26.3,2.71,277.14,16.53,27.94,12.36,0.002495930548019525,0.004982817869415808,0.007478748417435333,53970.3,0.75,15.22
1952-04-01,23.74,1.43,2.38,26.4,2.72,275.28,16.58,27.6,12.24,-0.006711409395973204,0.004985446585359986,-0.0017259628106132173,53877.15,-0.17,12.84
1952-05-01,23.73,1.44,2.36,26.4,2.73,275.17,16.7,27.37,12.2,-0.00039959314152846853,0.005055458684490943,0.004655865542962474,54128.0,0.47,13.09
1952-06-01,24.38,1.45,2.34,26.5,2.74,281.64,16.75,27.03,12.45,0.023512737580404734,0.005072621773206865,0.0285853593536116,55675.27,2.86,17.66
1952-07-01,25.08,1.45,2.34667,26.7,2.75,287.55,16.62,26.91,12.67,0.0209842351938646,0.004917625337310041,0.025901860531174638,57117.36,2.59,17.93
1952-08-01,25.18,1.45,2.35333,26.7,2.77,288.7,16.62,26.98,12.68,0.003999304468787958,0.004816553642844722,0.00881585811163268,57620.9,0.88,13.34
1952-09-01,24.78,1.45,2.36,26.7,2.78,284.11,16.62,27.06,12.43,-0.015898856944925443,0.0047973675095254594,-0.011101489435399983,56981.22,-1.11,9.52
1952-10-01,24.26,1.43667,2.37333,26.7,2.79,278.15,16.47,27.21,12.13,-0.02097779029249247,0.004830875365175459,-0.016146914927317013,56061.15,-1.61,8.15
1952-11-01,25.03,1.42333,2.38667,26.7,2.81,286.98,16.32,27.36,12.47,0.03174546108215007,0.00488944813949308,0.03663490922164315,58114.94,3.66,15.59
1952-12-01,26.04,1.41,2.4,26.7,2.82,298.56,16.17,27.52,12.93,0.0403512439891281,0.004695449160220224,0.045046693149348324,60732.83,4.5,17.04
